country,region,year,population,income_per_person,life_expectancy
Portugal,europe,1809,3010000,1520,35.6
Portugal,europe,1810,3040000,1530,35.6
Portugal,europe,1811,3070000,1460,35.6
Portugal,europe,1812,3090000,1580,35.6
Portugal,europe,1813,3120000,1640,35.6
Portugal,europe,1814,3150000,1610,35.6
Portugal,europe,1815,3180000,1600,35.6
Portugal,europe,1816,3210000,1630,35.6
Portugal,europe,1817,3240000,1760,35.6
Portugal,europe,1818,3270000,1880,35.6
Portugal,europe,1819,3290000,1850,35.6
Portugal,europe,1820,3310000,1920,35.6
Portugal,europe,1821,3340000,1950,35.6
Portugal,europe,1822,3350000,1890,35.6
Portugal,europe,1823,3370000,1880,35.6
Portugal,europe,1824,3390000,1830,35.6
Portugal,europe,1825,3410000,1810,35.6
Portugal,europe,1826,3430000,1690,35.6
Portugal,europe,1827,3450000,1750,35.6
Portugal,europe,1828,3470000,1730,35.6
Portugal,europe,1829,3490000,1710,35.6
Portugal,europe,1830,3510000,1650,35.6
Portugal,europe,1831,3530000,1640,35.6
Portugal,europe,1832,3550000,1620,35.6
Portugal,europe,1833,3570000,1620,35.6
Portugal,europe,1834,3600000,1560,35.6
Portugal,europe,1835,3620000,1550,35.6
Portugal,europe,1836,3640000,1610,35.6
Portugal,europe,1837,3660000,1670,35.6
Portugal,europe,1838,3680000,1670,35.6
Portugal,europe,1839,3700000,1510,35.6
Portugal,europe,1840,3710000,1580,35.6
Portugal,europe,1841,3730000,1570,35.6
Portugal,europe,1842,3740000,1570,35.6
Portugal,europe,1843,3750000,1670,35.6
Portugal,europe,1844,3760000,1660,35.6
Portugal,europe,1845,3770000,1640,35.6
Portugal,europe,1846,3780000,1620,35.6
Portugal,europe,1847,3790000,1630,35.6
Portugal,europe,1848,3810000,1600,35.6
Portugal,europe,1849,3820000,1600,35.6
Portugal,europe,1850,3840000,1720,35.6
Portugal,europe,1851,3850000,1680,35.6
Portugal,europe,1852,3870000,1650,35.6
Portugal,europe,1853,3890000,1620,35.6
Portugal,europe,1854,3910000,1590,35.6
Portugal,europe,1855,3920000,1580,35.6
Portugal,europe,1856,3940000,1570,35.6
Portugal,europe,1857,3960000,1560,35.6
Portugal,europe,1858,3980000,1550,35.6
Portugal,europe,1859,4010000,1540,35.6
Portugal,europe,1860,4030000.0000000005,1530,35.6
Portugal,europe,1861,4059999.9999999995,1530,35.6
Portugal,europe,1862,4090000,1540,35.6
Portugal,europe,1863,4130000,1540,35.6
Portugal,europe,1864,4160000,1540,35.6
Portugal,europe,1865,4190000.0000000005,1590,35.6
Portugal,europe,1866,4220000,1630,35.6
Portugal,europe,1867,4260000,1640,35.6
Portugal,europe,1868,4290000,1670,35.6
Portugal,europe,1869,4320000,1690,35.6
Portugal,europe,1870,4350000,1610,35.6
Portugal,europe,1871,4380000,1650,35.6
Portugal,europe,1872,4410000,1710,35.6
Portugal,europe,1873,4440000,1670,35.6
Portugal,europe,1874,4460000,1660,35.6
Portugal,europe,1875,4490000,1610,35.6
Portugal,europe,1876,4520000,1680,35.6
Portugal,europe,1877,4550000,1670,35.6
Portugal,europe,1878,4580000,1660,35.6
Portugal,europe,1879,4610000,1640,35.6
Portugal,europe,1880,4650000,1680,35.6
Portugal,europe,1881,4690000,1720,35.6
Portugal,europe,1882,4730000,1740,35.6
Portugal,europe,1883,4770000,1790,35.6
Portugal,europe,1884,4810000,1820,35.6
Portugal,europe,1885,4850000,1900,35.6
Portugal,europe,1886,4900000,1930,35.6
Portugal,europe,1887,4940000,1930,35.6
Portugal,europe,1888,4980000,1880,35.6
Portugal,europe,1889,5020000,1950,35.6
Portugal,europe,1890,5060000,1900,35.6
Portugal,europe,1891,5100000,1880,35.6
Portugal,europe,1892,5130000,1910,35.6
Portugal,europe,1893,5170000,1870,35.6
Portugal,europe,1894,5210000,1930,35.6
Portugal,europe,1895,5250000,1950,35.6
Portugal,europe,1896,5280000,2050,35.6
Portugal,europe,1897,5320000,2100,35.6
Portugal,europe,1898,5360000,2160,35.6
Portugal,europe,1899,5400000,2250,35.6
Portugal,europe,1900,5450000,2200,35.6
Portugal,europe,1901,5490000,2190,35.6
Portugal,europe,1902,5540000,2200,35.6
Portugal,europe,1903,5580000,2210,35.6
Portugal,europe,1904,5630000,2130,35.6
Portugal,europe,1905,5680000,2130,35.6
Portugal,europe,1906,5730000,2160,35.6
Portugal,europe,1907,5780000,2110,35.6
Portugal,europe,1908,5820000,2090,35.6
Portugal,europe,1909,5850000,2130,35.6
Portugal,europe,1910,5880000,2150,35.6
Portugal,europe,1911,5900000,2170,35.6
Portugal,europe,1912,5920000,2160,35.6
Portugal,europe,1913,5930000,2180,35.6
Portugal,europe,1914,5950000,2130,35.6
Portugal,europe,1915,5960000,2140,35.6
Portugal,europe,1916,5980000,2100,35.6
Portugal,europe,1917,5990000,1990,20.4
Portugal,europe,1918,6020000,2030,35.6
Portugal,europe,1919,6050000,2130,35.6
Portugal,europe,1920,6100000,2230,35.6
Portugal,europe,1921,6160000,2470,35.6
Portugal,europe,1922,6240000,2550,35.6
Portugal,europe,1923,6310000,2430,35.6
Portugal,europe,1924,6390000,2500,35.6
Portugal,europe,1925,6460000,2460,36.7
Portugal,europe,1926,6540000,2850,37.7
Portugal,europe,1927,6620000,2540,38.8
Portugal,europe,1928,6700000,2790,39.8
Portugal,europe,1929,6780000,2720,40.9
Portugal,europe,1930,6860000,2820,42
Portugal,europe,1931,6940000,2840,43
Portugal,europe,1932,7030000,3000,44.1
Portugal,europe,1933,7120000,3090,45.1
Portugal,europe,1934,7210000,2890,46.2
Portugal,europe,1935,7300000,2640,47.2
Portugal,europe,1936,7390000,3040,48.3
Portugal,europe,1937,7480000,3020,49.4
Portugal,europe,1938,7570000,3030,50.4
Portugal,europe,1939,7650000,2800,51.5
Portugal,europe,1940,7730000,3020,48
Portugal,europe,1941,7810000,2960,49.9
Portugal,europe,1942,7890000,3130,51.1
Portugal,europe,1943,7960000,3280,52.5
Portugal,europe,1944,8039999.999999999,3120,53.9
Portugal,europe,1945,8119999.999999999,3340,53.7
Portugal,europe,1946,8189999.999999999,3580,56.1
Portugal,europe,1947,8270000,3540,56.8
Portugal,europe,1948,8350000,3560,55.4
Portugal,europe,1949,8420000,3610,58.6
Portugal,europe,1950,8420000,3750,58.8
Portugal,europe,1951,8450000,3740,59.9
Portugal,europe,1952,8500000,3980,61.2
Portugal,europe,1953,8560000,4140,62.3
Portugal,europe,1954,8630000,4280,61.5
Portugal,europe,1955,8680000,4440,61.3
Portugal,europe,1956,8730000,4600,61.6
Portugal,europe,1957,8780000,4620,63.9
Portugal,europe,1958,8810000,4840,63
Portugal,europe,1959,8840000,5120,64.3
Portugal,europe,1960,8870000,5410,62.9
Portugal,europe,1961,8890000,5790,64.4
Portugal,europe,1962,8900000,6110,65.1
Portugal,europe,1963,8890000,6500,65.3
Portugal,europe,1964,8860000,7000,66.3
Portugal,europe,1965,8810000,7320,65.8
Portugal,europe,1966,8750000,7890,66.7
Portugal,europe,1967,8690000,8610,67
Portugal,europe,1968,8650000,8830,66.6
Portugal,europe,1969,8650000,9710,67.2
Portugal,europe,1970,8700000,10400,67.5
Portugal,europe,1971,8790000,11300,68.2
Portugal,europe,1972,8910000,12600,68.6
Portugal,europe,1973,9040000,12600,68.9
Portugal,europe,1974,9170000,11700,69.6
Portugal,europe,1975,9300000,12300,69.9
Portugal,europe,1976,9430000,12900,70.1
Portugal,europe,1977,9550000,13300,70.6
Portugal,europe,1978,9660000,14000,71.1
Portugal,europe,1979,9750000,14600,71.5
Portugal,europe,1980,9820000,14800,71.8
Portugal,europe,1981,9870000,15100,72.2
Portugal,europe,1982,9900000,15100,72.5
Portugal,europe,1983,9920000,14900,72.7
Portugal,europe,1984,9930000,15300,73
Portugal,europe,1985,9930000,15900,73.3
Portugal,europe,1986,9910000,17000,73.6
Portugal,europe,1987,9900000,18300,73.8
Portugal,europe,1988,9890000,19300,74
Portugal,europe,1989,9900000,20200,74.1
Portugal,europe,1990,9920000,21100,74.1
Portugal,europe,1991,9950000,21300,74.4
Portugal,europe,1992,10000000,20900,74.6
Portugal,europe,1993,10000000,21000,75.4
Portugal,europe,1994,10100000,21900,75.3
Portugal,europe,1995,10100000,22500,75.3
Portugal,europe,1996,10200000,23400,75.7
Portugal,europe,1997,10200000,24400,76
Portugal,europe,1998,10300000,25200,76.3
Portugal,europe,1999,10300000,26000,76.7
Portugal,europe,2000,10300000,26300,77
Portugal,europe,2001,10400000,26400,77.3
Portugal,europe,2002,10400000,26000,77.6
Portugal,europe,2003,10500000,26400,78.3
Portugal,europe,2004,10500000,26600,78.8
Portugal,europe,2005,10500000,27000,79.1
Portugal,europe,2006,10600000,27600,79.3
Portugal,europe,2007,10600000,27600,79.5
Portugal,europe,2008,10600000,26700,79.7
Portugal,europe,2009,10600000,27200,80
Portugal,europe,2010,10600000,26800,80.4
Portugal,europe,2011,10500000,25800,80.6
Portugal,europe,2012,10500000,25700,80.9
Portugal,europe,2013,10400000,26000,81.2
Portugal,europe,2014,10400000,26600,81.5
Portugal,europe,2015,10300000,27200,81.5
Portugal,europe,2016,10300000,28000,81.4
Portugal,europe,2017,10300000,28700,81.7
Portugal,europe,2018,10200000,29300,81.8
Portugal,europe,2019,10200000,29800,82
Portugal,europe,2020,10200000,30300,82.2
Portugal,europe,2021,10100000,30800,82.4
Paraguay,americas,1799,300000,83,35.5
Paraguay,americas,1800,289000,83,35.5
Paraguay,americas,1801,279000,83,35.5
Paraguay,americas,1802,268000,83,35.5
Paraguay,americas,1803,259000,83,35.5
Paraguay,americas,1804,249000,83,35.5
Paraguay,americas,1805,240000,83,35.5
Paraguay,americas,1806,231000,83,35.5
Paraguay,americas,1807,223000,83,35.5
Paraguay,americas,1808,215000,83,35.5
Paraguay,americas,1809,207000,83,35.5
Paraguay,americas,1810,200000,83,35.5
Paraguay,americas,1811,193000,83,35.5
Paraguay,americas,1812,186000,83,35.5
Paraguay,americas,1813,179000,83,35.5
Paraguay,americas,1814,172000,83,35.5
Paraguay,americas,1815,166000,83,35.5
Paraguay,americas,1816,160000,83,35.5
Paraguay,americas,1817,154000,83,35.5
Paraguay,americas,1818,151000,83,35.5
Paraguay,americas,1819,149000,83,35.5
Paraguay,americas,1820,149000,84,35.5
Paraguay,americas,1821,152000,85,35.5
Paraguay,americas,1822,157000,870,35.5
Paraguay,americas,1823,161000,88,35.5
Paraguay,americas,1824,166000,89,35.5
Paraguay,americas,1825,171000,90,35.5
Paraguay,americas,1826,176000,91,35.5
Paraguay,americas,1827,182000,92,35.5
Paraguay,americas,1828,187000,93,35.5
Paraguay,americas,1829,193000,94,35.5
Paraguay,americas,1830,199000,96,35.5
Paraguay,americas,1831,205000,97,35.5
Paraguay,americas,1832,211000,98,35.5
Paraguay,americas,1833,217000,99,35.5
Paraguay,americas,1834,224000,1010,35.5
Paraguay,americas,1835,231000,1020,35.5
Paraguay,americas,1836,238000,1040,35.5
Paraguay,americas,1837,245000,1050,35.5
Paraguay,americas,1838,252000,1060,35.5
Paraguay,americas,1839,260000,1080,35.5
Paraguay,americas,1840,268000,1090,35.5
Paraguay,americas,1841,276000,1100,35.5
Paraguay,americas,1842,284000,1120,35.5
Paraguay,americas,1843,293000,1130,35.5
Paraguay,americas,1844,302000,1150,35.5
Paraguay,americas,1845,311000,1160,35.5
Paraguay,americas,1846,320000,1170,35.5
Paraguay,americas,1847,330000,1190,35.5
Paraguay,americas,1848,338000,1200,35.5
Paraguay,americas,1849,345000,1220,35.5
Paraguay,americas,1850,350000,1230,35.5
Paraguay,americas,1851,353000,1250,35.5
Paraguay,americas,1852,355000,1270,35.5
Paraguay,americas,1853,357000,1280,35.5
Paraguay,americas,1854,358000,1300,35.5
Paraguay,americas,1855,360000,1310,35.5
Paraguay,americas,1856,362000,1330,35.5
Paraguay,americas,1857,363000,1350,35.5
Paraguay,americas,1858,365000,1360,35.5
Paraguay,americas,1859,367000,1380,35.5
Paraguay,americas,1860,368000,1400,35.5
Paraguay,americas,1861,370000,1420,35.5
Paraguay,americas,1862,372000,1430,35.5
Paraguay,americas,1863,373000,1450,35.5
Paraguay,americas,1864,375000,1470,35.5
Paraguay,americas,1865,377000,1490,35.5
Paraguay,americas,1866,379000,1510,35.5
Paraguay,americas,1867,380000,1530,35.5
Paraguay,americas,1868,379000,1550,35.5
Paraguay,americas,1869,374000,1570,35.5
Paraguay,americas,1870,367000,1590,35.5
Paraguay,americas,1871,357000,1610,35.5
Paraguay,americas,1872,344000,1630,35.6
Paraguay,americas,1873,331000,1650,35.6
Paraguay,americas,1874,319000,1670,35.6
Paraguay,americas,1875,307000,1690,35.6
Paraguay,americas,1876,296000,1710,35.6
Paraguay,americas,1877,285000,1730,35.7
Paraguay,americas,1878,281000,1750,35.7
Paraguay,americas,1879,285000,1770,35.7
Paraguay,americas,1880,297000,1800,35.7
Paraguay,americas,1881,318000,1820,35.8
Paraguay,americas,1882,348000,1840,35.8
Paraguay,americas,1883,380000,1870,35.8
Paraguay,americas,1884,415000,1890,35.8
Paraguay,americas,1885,454000,1910,35.8
Paraguay,americas,1886,497000,1940,35.9
Paraguay,americas,1887,543000,1960,35.9
Paraguay,americas,1888,577000,1990,35.9
Paraguay,americas,1889,597000,2010,35.9
Paraguay,americas,1890,605000,2040,35.9
Paraguay,americas,1891,597000,2060,36
Paraguay,americas,1892,575000,2090,36
Paraguay,americas,1893,553000,2110,36
Paraguay,americas,1894,533000,2140,36
Paraguay,americas,1895,513000,2170,36
Paraguay,americas,1896,494000,2190,36.1
Paraguay,americas,1897,475000,2220,36.1
Paraguay,americas,1898,463000,2250,36.1
Paraguay,americas,1899,456000,2280,36.1
Paraguay,americas,1900,456000,2310,36.1
Paraguay,americas,1901,461000,2340,36.2
Paraguay,americas,1902,471000,2370,36.2
Paraguay,americas,1903,482000,2400,36.2
Paraguay,americas,1904,494000,2430,36.2
Paraguay,americas,1905,505000,2460,36.2
Paraguay,americas,1906,517000,2490,36.3
Paraguay,americas,1907,529000,2520,36.3
Paraguay,americas,1908,541000,2550,36.3
Paraguay,americas,1909,554000,2570,36.3
Paraguay,americas,1910,567000,2590,36.3
Paraguay,americas,1911,580000,2600,36.4
Paraguay,americas,1912,594000,2620,36.4
Paraguay,americas,1913,608000,2640,36.4
Paraguay,americas,1914,622000,2660,36.4
Paraguay,americas,1915,637000,2680,36.5
Paraguay,americas,1916,652000,2700,36.5
Paraguay,americas,1917,667000,2720,32.3
Paraguay,americas,1918,683000,2730,36.5
Paraguay,americas,1919,699000,2750,36.5
Paraguay,americas,1920,715000,2770,36.5
Paraguay,americas,1921,732000,2790,36.6
Paraguay,americas,1922,749000,2800,36.6
Paraguay,americas,1923,766000,2820,36.6
Paraguay,americas,1924,784000,2830,36.6
Paraguay,americas,1925,802000,2850,36.6
Paraguay,americas,1926,821000,2870,36.7
Paraguay,americas,1927,840000,2880,36.7
Paraguay,americas,1928,860000,2900,36.7
Paraguay,americas,1929,880000,2910,36.7
Paraguay,americas,1930,901000,2930,36.8
Paraguay,americas,1931,922000,2950,36.8
Paraguay,americas,1932,943000,2960,38.4
Paraguay,americas,1933,966000,2980,40
Paraguay,americas,1934,989000,3000,41.5
Paraguay,americas,1935,1010000,3010,43.1
Paraguay,americas,1936,1040000,3030,44.7
Paraguay,americas,1937,1060000,3040,46.3
Paraguay,americas,1938,1090000,3060,47.9
Paraguay,americas,1939,1110000,2830,49.5
Paraguay,americas,1940,1140000,2810,51.1
Paraguay,americas,1941,1180000,2910,52.7
Paraguay,americas,1942,1210000,2900,54.3
Paraguay,americas,1943,1240000,2890,55.9
Paraguay,americas,1944,1280000,2730,57.5
Paraguay,americas,1945,1320000,2930,59.1
Paraguay,americas,1946,1360000,2490,60.8
Paraguay,americas,1947,1390000,2460,62.4
Paraguay,americas,1948,1430000,2810,64
Paraguay,americas,1949,1470000,2560,65.6
Paraguay,americas,1950,1510000,2540,65.6
Paraguay,americas,1951,1550000,2430,65.7
Paraguay,americas,1952,1590000,2440,65.7
Paraguay,americas,1953,1630000,2410,65.8
Paraguay,americas,1954,1670000,2460,66
Paraguay,americas,1955,1720000,2500,66.2
Paraguay,americas,1956,1760000,2550,66.4
Paraguay,americas,1957,1810000,2620,66.7
Paraguay,americas,1958,1850000,2550,66.9
Paraguay,americas,1959,1900000,2510,67.2
Paraguay,americas,1960,1950000,2600,67.5
Paraguay,americas,1961,2009999.9999999998,2750,67.7
Paraguay,americas,1962,2060000,2790,68
Paraguay,americas,1963,2120000,2880,68.2
Paraguay,americas,1964,2170000,3000,68.3
Paraguay,americas,1965,2230000,3000,68.5
Paraguay,americas,1966,2290000,3140,68.7
Paraguay,americas,1967,2350000,3210,68.9
Paraguay,americas,1968,2410000,3290,69.1
Paraguay,americas,1969,2470000,3440,69.3
Paraguay,americas,1970,2540000,3590,69.4
Paraguay,americas,1971,2600000,3770,69.6
Paraguay,americas,1972,2660000,3980,69.8
Paraguay,americas,1973,2720000,4240,70
Paraguay,americas,1974,2790000,4480,70.3
Paraguay,americas,1975,2860000,4750,70.6
Paraguay,americas,1976,2940000,5220,70.9
Paraguay,americas,1977,3010000,5760,71.3
Paraguay,americas,1978,3100000,6350,71.6
Paraguay,americas,1979,3180000,7000,71.9
Paraguay,americas,1980,3270000,7500,72.1
Paraguay,americas,1981,3370000,7310,72.5
Paraguay,americas,1982,3470000,6970,72.5
Paraguay,americas,1983,3570000,7060,72.7
Paraguay,americas,1984,3680000,7210,73
Paraguay,americas,1985,3780000,7070,73.3
Paraguay,americas,1986,3890000,7240,73.7
Paraguay,americas,1987,4000000,7560,74
Paraguay,americas,1988,4110000.0000000005,7840,74
Paraguay,americas,1989,4220000,7930,74.3
Paraguay,americas,1990,4330000,8000,74.5
Paraguay,americas,1991,4450000,7930,74.3
Paraguay,americas,1992,4560000,8120,73.7
Paraguay,americas,1993,4670000,8350,73.7
Paraguay,americas,1994,4780000,8720,74
Paraguay,americas,1995,4890000,8650,74
Paraguay,americas,1996,5000000,8820,74.4
Paraguay,americas,1997,5110000,8640,74.5
Paraguay,americas,1998,5220000,8340,74.5
Paraguay,americas,1999,5320000,7980,74.5
Paraguay,americas,2000,5430000,7760,74.8
Paraguay,americas,2001,5530000,7620,74.9
Paraguay,americas,2002,5630000,7800,74.7
Paraguay,americas,2003,5730000,7980,74.1
Paraguay,americas,2004,5820000,8020,74.4
Paraguay,americas,2005,5910000,8280,74.3
Paraguay,americas,2006,6000000,8610,74.8
Paraguay,americas,2007,6080000,9030,74.9
Paraguay,americas,2008,6160000,8880,74.7
Paraguay,americas,2009,6250000,9740,74.6
Paraguay,americas,2010,6330000,10000,74.8
Paraguay,americas,2011,6420000,9830,75.1
Paraguay,americas,2012,6510000,10500,74.9
Paraguay,americas,2013,6600000,10900,75.3
Paraguay,americas,2014,6690000,11100,75.8
Paraguay,americas,2015,6780000,11400,75.9
Paraguay,americas,2016,6870000,11800,76.1
Paraguay,americas,2017,6960000,12100,76.3
Paraguay,americas,2018,7040000,12000,76.4
Paraguay,americas,2019,7130000,12300,76.5
Paraguay,americas,2020,7220000,12700,76.6
Paraguay,americas,2021,7310000,13000,76.7
Palestine,asia,1799,166000,67,32.1
Palestine,asia,1800,166000,67,32.1
Palestine,asia,1801,166000,67,32.1
Palestine,asia,1802,166000,67,32.1
Palestine,asia,1803,166000,67,32.1
Palestine,asia,1804,166000,67,32.1
Palestine,asia,1805,166000,67,32.1
Palestine,asia,1806,166000,67,32.1
Palestine,asia,1807,166000,67,32.1
Palestine,asia,1808,166000,67,32.1
Palestine,asia,1809,166000,67,32.1
Palestine,asia,1810,166000,67,32.1
Palestine,asia,1811,166000,67,32.1
Palestine,asia,1812,166000,67,32.1
Palestine,asia,1813,166000,67,32.1
Palestine,asia,1814,166000,67,32.1
Palestine,asia,1815,166000,67,32.1
Palestine,asia,1816,166000,67,32.1
Palestine,asia,1817,166000,67,32.1
Palestine,asia,1818,166000,67,32.1
Palestine,asia,1819,166000,67,32.1
Palestine,asia,1820,166000,67,32.1
Palestine,asia,1821,166000,67,32.1
Palestine,asia,1822,166000,67,32.1
Palestine,asia,1823,166000,67,32.1
Palestine,asia,1824,166000,67,32.1
Palestine,asia,1825,166000,67,32.1
Palestine,asia,1826,166000,67,32.1
Palestine,asia,1827,166000,67,32.1
Palestine,asia,1828,166000,67,32.1
Palestine,asia,1829,166000,67,32.1
Palestine,asia,1830,166000,67,32.1
Palestine,asia,1831,166000,67,32.1
Palestine,asia,1832,166000,67,32.1
Palestine,asia,1833,166000,67,32.1
Palestine,asia,1834,166000,67,32.1
Palestine,asia,1835,166000,67,32.1
Palestine,asia,1836,166000,67,32.1
Palestine,asia,1837,166000,67,32.1
Palestine,asia,1838,166000,67,32.1
Palestine,asia,1839,166000,67,32.1
Palestine,asia,1840,166000,67,32.1
Palestine,asia,1841,166000,67,32.1
Palestine,asia,1842,166000,67,32.1
Palestine,asia,1843,167000,67,32.1
Palestine,asia,1844,167000,67,32.1
Palestine,asia,1845,167000,67,32.1
Palestine,asia,1846,168000,67,32.1
Palestine,asia,1847,168000,680,32.1
Palestine,asia,1848,169000,680,32.1
Palestine,asia,1849,170000,680,32.1
Palestine,asia,1850,170000,680,32.1
Palestine,asia,1851,171000,680,32.1
Palestine,asia,1852,172000,680,32.1
Palestine,asia,1853,173000,680,32.1
Palestine,asia,1854,174000,680,32.1
Palestine,asia,1855,176000,680,32.1
Palestine,asia,1856,177000,680,32.1
Palestine,asia,1857,179000,680,32.1
Palestine,asia,1858,180000,68,32.1
Palestine,asia,1859,182000,68,32.1
Palestine,asia,1860,183000,68,32.1
Palestine,asia,1861,185000,68,32.1
Palestine,asia,1862,187000,68,32.1
Palestine,asia,1863,189000,68,32.1
Palestine,asia,1864,191000,68,32.1
Palestine,asia,1865,193000,68,32.1
Palestine,asia,1866,195000,68,32.1
Palestine,asia,1867,197000,68,32.1
Palestine,asia,1868,199000,68,32.1
Palestine,asia,1869,201000,68,32.1
Palestine,asia,1870,203000,690,32.1
Palestine,asia,1871,205000,69,32.2
Palestine,asia,1872,207000,70,32.2
Palestine,asia,1873,209000,71,32.3
Palestine,asia,1874,212000,72,32.3
Palestine,asia,1875,214000,73,32.3
Palestine,asia,1876,217000,74,32.4
Palestine,asia,1877,219000,750,32.4
Palestine,asia,1878,222000,75,32.4
Palestine,asia,1879,224000,76,32.5
Palestine,asia,1880,227000,77,32.5
Palestine,asia,1881,230000,78,32.5
Palestine,asia,1882,233000,79,32.6
Palestine,asia,1883,235000,80,32.6
Palestine,asia,1884,238000,81,32.6
Palestine,asia,1885,241000,82,32.7
Palestine,asia,1886,244000,83,32.7
Palestine,asia,1887,247000,84,32.8
Palestine,asia,1888,250000,85,32.8
Palestine,asia,1889,254000,86,32.8
Palestine,asia,1890,257000,87,32.9
Palestine,asia,1891,260000,88,32.9
Palestine,asia,1892,263000,89,33
Palestine,asia,1893,267000,90,33
Palestine,asia,1894,270000,91,33
Palestine,asia,1895,274000,92,33.1
Palestine,asia,1896,277000,940,33.1
Palestine,asia,1897,281000,95,33.1
Palestine,asia,1898,285000,96,33.2
Palestine,asia,1899,289000,97,33.2
Palestine,asia,1900,293000,98,33.2
Palestine,asia,1901,297000,99,33.3
Palestine,asia,1902,301000,1010,33.3
Palestine,asia,1903,305000,1020,33.4
Palestine,asia,1904,309000,1030,33.4
Palestine,asia,1905,314000,1050,33.4
Palestine,asia,1906,319000,1060,33.5
Palestine,asia,1907,324000,1070,33.5
Palestine,asia,1908,329000,1080,33.5
Palestine,asia,1909,333000,1100,33.6
Palestine,asia,1910,339000,1110,33.6
Palestine,asia,1911,346000,1120,33.6
Palestine,asia,1912,351000,1140,33.7
Palestine,asia,1913,352000,1130,33.7
Palestine,asia,1914,350000,1120,33.8
Palestine,asia,1915,345000,1110,33.8
Palestine,asia,1916,339000,1100,33.8
Palestine,asia,1917,338000,1130,28.1
Palestine,asia,1918,341000,1160,33.9
Palestine,asia,1919,348000,1190,33.9
Palestine,asia,1920,356000,1220,34
Palestine,asia,1921,365000,1240,34
Palestine,asia,1922,374000,1170,34.1
Palestine,asia,1923,385000,1280,34.1
Palestine,asia,1924,396000,1240,34.1
Palestine,asia,1925,408000,1280,34.2
Palestine,asia,1926,420000,1340,34.2
Palestine,asia,1927,432000,1110,34.2
Palestine,asia,1928,444000,1210,34.3
Palestine,asia,1929,457000,1220,34.3
Palestine,asia,1930,472000,1210,34.4
Palestine,asia,1931,492000,1150,34.4
Palestine,asia,1932,519000,1130,34.4
Palestine,asia,1933,554000,1460,34.5
Palestine,asia,1934,588000,1750,34.5
Palestine,asia,1935,617000,1560,35.5
Palestine,asia,1936,636000,1740,36.6
Palestine,asia,1937,658000,1450,37.6
Palestine,asia,1938,683000,1370,38.7
Palestine,asia,1939,709000,1380,39.7
Palestine,asia,1940,731000,1480,40.8
Palestine,asia,1941,752000,1650,41.8
Palestine,asia,1942,776000,1670,42.9
Palestine,asia,1943,804000,1690,44
Palestine,asia,1944,834000,1730,45
Palestine,asia,1945,861000,1890,46.1
Palestine,asia,1946,884000,1970,47.1
Palestine,asia,1947,903000,1500,48.2
Palestine,asia,1948,922000,1150,49.3
Palestine,asia,1949,932000,1180,50.4
Palestine,asia,1950,924000,1220,50.5
Palestine,asia,1951,932000,1260,50.8
Palestine,asia,1952,949000,1240,51.1
Palestine,asia,1953,969000,1230,51.5
Palestine,asia,1954,988000,1210,51.9
Palestine,asia,1955,1000000,1200,52.3
Palestine,asia,1956,1020000,1180,52.8
Palestine,asia,1957,1030000,1160,53.3
Palestine,asia,1958,1050000,1210,53.8
Palestine,asia,1959,1070000,1270,54.4
Palestine,asia,1960,1100000,1280,55.1
Palestine,asia,1961,1130000,1330,55.8
Palestine,asia,1962,1160000,1380,56.5
Palestine,asia,1963,1180000,1430,57.3
Palestine,asia,1964,1190000,1490,58
Palestine,asia,1965,1180000,1600,58.9
Palestine,asia,1966,1170000,1560,59.7
Palestine,asia,1967,1140000,1440,60.5
Palestine,asia,1968,1130000,1510,61.3
Palestine,asia,1969,1130000,1620,62.1
Palestine,asia,1970,1150000,1790,66.2
Palestine,asia,1971,1180000,2030,66.5
Palestine,asia,1972,1230000,1880,40.5
Palestine,asia,1973,1280000,2210,66.7
Palestine,asia,1974,1320000,2160,66.8
Palestine,asia,1975,1360000,2420,67
Palestine,asia,1976,1400000,2320,67.2
Palestine,asia,1977,1430000,2540,67.7
Palestine,asia,1978,1470000,2430,68.2
Palestine,asia,1979,1510000,2700,68.7
Palestine,asia,1980,1550000,2470,69
Palestine,asia,1981,1600000,2600,44.1
Palestine,asia,1982,1650000,2410,69.8
Palestine,asia,1983,1700000,2440,70.1
Palestine,asia,1984,1760000,2330,70.4
Palestine,asia,1985,1820000,2680,70.6
Palestine,asia,1986,1880000,2500,70.5
Palestine,asia,1987,1950000,2360,70.5
Palestine,asia,1988,2020000,2320,70.5
Palestine,asia,1989,2100000,2630,70.6
Palestine,asia,1990,2190000,2390,70.8
Palestine,asia,1991,2290000,2810,71
Palestine,asia,1992,2390000,2950,71.3
Palestine,asia,1993,2500000,3240,71.7
Palestine,asia,1994,2620000,3320,71.9
Palestine,asia,1995,2740000,3210,72.1
Palestine,asia,1996,2870000,3520,72.2
Palestine,asia,1997,3000000,3920,72.3
Palestine,asia,1998,3120000,4140,72.4
Palestine,asia,1999,3220000,3690,70.5
Palestine,asia,2000,3310000,3260,69.8
Palestine,asia,2001,3380000,2780,68.9
Palestine,asia,2002,3440000,3090,70
Palestine,asia,2003,3510000,3330,69.6
Palestine,asia,2004,3580000,3590,70.9
Palestine,asia,2005,3660000,3360,69.4
Palestine,asia,2006,3760000,3500,71.3
Palestine,asia,2007,3860000,3610,69.1
Palestine,asia,2008,3960000,3820,69.8
